"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit","HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2017 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2016","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $500","GROSS RENT!!Occupied units paying rent!!$500 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!Occupied units paying rent!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed"
"    Estimate","","886,282","752,258","134,024","4.5","4.2","","886,282","9,221","5,143","9,161","19,451","48,589","97,876","695,915","519","407","","886,282","18,443","14,687","51,774","33,317","58,771","72,021","113,072","78,528","55,615","390,054","","886,282","116,677","120,195","254,734","207,992","102,662","47,323","18,043","8,141","10,515","3.3","","886,282","142,870","337,998","257,554","114,497","26,643","6,720","","752,258","180,208","572,050","2.04","2.10","","752,258","148,204","125,648","140,666","129,140","96,989","111,611","","752,258","588,192","143,477","17,446","3,143","","752,258","355,487","15,472","183,951","147,565","517","411","660","23,511","24,684","","752,258","4,235","8,119","9,471","","752,258","706,349","22,674","23,235","","180,208","6,334","2,467","4,045","1,191","4,666","15,419","55,087","90,999","1,013,400","","180,208","81,696","98,512","","81,696","1,706","3,455","6,204","9,275","6,221","8,611","46,224","3,378","98,512","18,938","5,149","6,627","5,620","7,428","54,750","1,231","","80,829","47,189","9,545","4,971","3,502","15,622","867","97,172","50,844","12,349","6,194","5,254","3,110","2,963","16,458","1,340","","558,790","59,516","82,498","95,317","85,574","74,424","55,541","105,920","1,746","13,260","","543,641","105,422","71,104","64,087","58,855","48,898","195,275","28,409"
"    Margin of Error","","±2,603","±9,358","±8,940","±1.3","±0.8","","±2,603","±2,137","±1,268","±2,257","±2,735","±4,563","±5,672","±8,710","±664","±412","","±2,603","±2,532","±1,771","±4,039","±3,484","±4,131","±6,321","±7,557","±5,469","±4,869","±8,790","","±2,603","±6,910","±6,915","±8,823","±8,470","±5,964","±4,363","±2,581","±1,826","±1,743","±0.1","","±2,603","±7,398","±9,686","±8,339","±7,110","±3,478","±1,638","","±9,358","±7,327","±10,750","±0.06","±0.03","","±9,358","±7,383","±8,257","±6,728","±6,235","±5,691","±6,556","","±9,358","±9,297","±6,541","±2,900","±1,104","","±9,358","±10,663","±2,383","±7,268","±7,014","±538","±435","±505","±2,893","±3,005","","±9,358","±2,119","±2,224","±1,846","","±9,358","±9,654","±2,854","±2,767","","±7,327","±1,996","±940","±1,392","±545","±1,298","±2,303","±4,577","±5,452","±57,841","","±7,327","±5,001","±5,775","","±5,001","±784","±1,408","±1,900","±1,991","±1,361","±1,426","±4,114","±194","±5,775","±2,430","±1,475","±1,565","±1,319","±1,866","±4,700","±83","","±4,961","±3,895","±2,124","±1,286","±1,181","±2,417","±533","±5,644","±4,391","±2,356","±1,363","±1,819","±1,062","±943","±2,820","±709","","±10,972","±4,158","±6,193","±6,283","±5,550","±5,887","±4,246","±6,304","±40","±2,855","","±11,288","±5,450","±5,794","±4,516","±5,661","±4,497","±9,096","±3,784"
"    Percent","","886,282","84.9%","15.1%","(X)","(X)","","886,282","1.0%","0.6%","1.0%","2.2%","5.5%","11.0%","78.5%","0.1%","0.0%","","886,282","2.1%","1.7%","5.8%","3.8%","6.6%","8.1%","12.8%","8.9%","6.3%","44.0%","","886,282","13.2%","13.6%","28.7%","23.5%","11.6%","5.3%","2.0%","0.9%","1.2%","(X)","","886,282","16.1%","38.1%","29.1%","12.9%","3.0%","0.8%","","752,258","24.0%","76.0%","(X)","(X)","","752,258","19.7%","16.7%","18.7%","17.2%","12.9%","14.8%","","752,258","78.2%","19.1%","2.3%","0.4%","","752,258","47.3%","2.1%","24.5%","19.6%","0.1%","0.1%","0.1%","3.1%","3.3%","","752,258","0.6%","1.1%","1.3%","","752,258","93.9%","3.0%","3.1%","","180,208","3.5%","1.4%","2.2%","0.7%","2.6%","8.6%","30.6%","50.5%","(X)","","180,208","45.3%","54.7%","","81,696","2.1%","4.2%","7.6%","11.4%","7.6%","10.5%","56.6%","(X)","98,512","19.2%","5.2%","6.7%","5.7%","7.5%","55.6%","(X)","","80,829","58.4%","11.8%","6.2%","4.3%","19.3%","(X)","97,172","52.3%","12.7%","6.4%","5.4%","3.2%","3.0%","16.9%","(X)","","558,790","10.7%","14.8%","17.1%","15.3%","13.3%","9.9%","19.0%","(X)","(X)","","543,641","19.4%","13.1%","11.8%","10.8%","9.0%","35.9%","(X)"
"    Percent Margin of Error","","(X)","±1.0","±1.0","(X)","(X)","","(X)","±0.2","±0.1","±0.3","±0.3","±0.5","±0.6","±0.9","±0.1","±0.1","","(X)","±0.3","±0.2","±0.5","±0.4","±0.5","±0.7","±0.8","±0.6","±0.5","±1.0","","(X)","±0.8","±0.8","±1.0","±1.0","±0.7","±0.5","±0.3","±0.2","±0.2","(X)","","(X)","±0.8","±1.1","±0.9","±0.8","±0.4","±0.2","","(X)","±1.0","±1.0","(X)","(X)","","(X)","±0.9","±1.0","±0.9","±0.8","±0.8","±0.9","","(X)","±0.8","±0.8","±0.4","±0.1","","(X)","±1.2","±0.3","±1.0","±0.9","±0.1","±0.1","±0.1","±0.4","±0.4","","(X)","±0.3","±0.3","±0.2","","(X)","±0.5","±0.4","±0.4","","(X)","±1.1","±0.5","±0.8","±0.3","±0.7","±1.2","±2.2","±2.4","(X)","","(X)","±2.2","±2.2","","(X)","±0.9","±1.7","±2.2","±2.3","±1.7","±1.8","±3.6","(X)","(X)","±2.2","±1.5","±1.6","±1.3","±1.8","±3.1","(X)","","(X)","±3.8","±2.5","±1.6","±1.4","±2.5","(X)","(X)","±3.4","±2.4","±1.3","±1.9","±1.1","±1.0","±2.6","(X)","","(X)","±0.7","±1.1","±1.1","±0.9","±1.0","±0.7","±1.1","(X)","(X)","","(X)","±1.0","±1.0","±0.8","±1.0","±0.8","±1.4","(X)"
"Queens borough, Queens County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","865,809","788,110","77,699","1.6","2.4","","865,809","163,013","71,163","177,611","87,785","51,055","34,323","278,961","1,354","544","","865,809","11,278","14,576","32,236","28,276","30,275","48,554","128,368","170,407","134,271","267,568","","865,809","54,893","36,641","180,917","207,532","154,368","120,042","47,003","28,835","35,578","4.3","","865,809","62,535","206,950","281,847","233,079","56,954","24,444","","788,110","356,970","431,140","3.02","2.72","","788,110","102,065","114,756","150,185","187,971","110,763","122,370","","788,110","293,316","314,964","135,145","44,685","","788,110","604,188","17,498","48,658","101,601","377","294","283","6,462","8,749","","788,110","1,864","5,272","9,580","","788,110","708,913","48,737","30,460","","356,970","7,812","4,652","6,620","10,816","27,634","91,799","166,293","41,344","577,400","","356,970","197,820","159,150","","197,820","1,925","10,964","18,500","26,773","35,831","34,870","68,957","2,571","159,150","20,441","7,521","13,835","25,944","31,467","59,942","883","","196,491","58,939","26,475","19,657","15,015","76,405","1,329","157,316","57,505","23,945","17,457","11,443","7,861","7,390","31,715","1,834","","412,800","20,706","44,658","116,965","136,682","66,551","18,364","8,874","1,588","18,340","","407,411","46,018","50,677","49,001","42,611","37,068","182,036","23,729"
"    Margin of Error","","±1,210","±4,493","±4,636","±0.3","±0.4","","±1,210","±4,098","±3,662","±6,336","±4,682","±3,401","±2,812","±6,673","±594","±388","","±1,210","±1,320","±2,085","±2,685","±2,355","±2,718","±3,519","±4,727","±4,881","±5,574","±6,694","","±1,210","±4,163","±2,765","±6,532","±6,761","±5,534","±4,611","±2,901","±2,342","±2,431","±0.1","","±1,210","±4,433","±6,588","±6,634","±6,368","±3,385","±1,961","","±4,493","±5,944","±6,279","±0.04","±0.04","","±4,493","±4,553","±5,137","±5,649","±6,194","±5,083","±4,324","","±4,493","±7,811","±7,430","±5,735","±3,101","","±4,493","±6,552","±1,560","±3,170","±4,646","±226","±201","±200","±1,137","±1,439","","±4,493","±695","±1,328","±1,398","","±4,493","±6,353","±3,757","±2,554","","±5,944","±1,665","±923","±1,502","±1,385","±2,354","±4,215","±4,912","±2,670","±9,658","","±5,944","±6,120","±4,765","","±6,120","±636","±1,706","±2,343","±2,753","±2,676","±2,687","±3,527","±50","±4,765","±2,556","±1,284","±1,732","±2,225","±2,454","±2,940","±15","","±6,066","±3,198","±2,325","±1,897","±2,100","±4,053","±592","±4,770","±3,838","±2,229","±1,868","±1,630","±1,203","±1,412","±2,972","±461","","±6,341","±2,717","±3,571","±5,551","±5,593","±4,185","±2,124","±1,460","±17","±2,264","","±6,374","±3,363","±4,030","±3,779","±3,810","±3,098","±6,919","±2,734"
"    Percent","","865,809","91.0%","9.0%","(X)","(X)","","865,809","18.8%","8.2%","20.5%","10.1%","5.9%","4.0%","32.2%","0.2%","0.1%","","865,809","1.3%","1.7%","3.7%","3.3%","3.5%","5.6%","14.8%","19.7%","15.5%","30.9%","","865,809","6.3%","4.2%","20.9%","24.0%","17.8%","13.9%","5.4%","3.3%","4.1%","(X)","","865,809","7.2%","23.9%","32.6%","26.9%","6.6%","2.8%","","788,110","45.3%","54.7%","(X)","(X)","","788,110","13.0%","14.6%","19.1%","23.9%","14.1%","15.5%","","788,110","37.2%","40.0%","17.1%","5.7%","","788,110","76.7%","2.2%","6.2%","12.9%","0.0%","0.0%","0.0%","0.8%","1.1%","","788,110","0.2%","0.7%","1.2%","","788,110","90.0%","6.2%","3.9%","","356,970","2.2%","1.3%","1.9%","3.0%","7.7%","25.7%","46.6%","11.6%","(X)","","356,970","55.4%","44.6%","","197,820","1.0%","5.5%","9.4%","13.5%","18.1%","17.6%","34.9%","(X)","159,150","12.8%","4.7%","8.7%","16.3%","19.8%","37.7%","(X)","","196,491","30.0%","13.5%","10.0%","7.6%","38.9%","(X)","157,316","36.6%","15.2%","11.1%","7.3%","5.0%","4.7%","20.2%","(X)","","412,800","5.0%","10.8%","28.3%","33.1%","16.1%","4.4%","2.1%","(X)","(X)","","407,411","11.3%","12.4%","12.0%","10.5%","9.1%","44.7%","(X)"
"    Percent Margin of Error","","(X)","±0.5","±0.5","(X)","(X)","","(X)","±0.5","±0.4","±0.7","±0.5","±0.4","±0.3","±0.8","±0.1","±0.1","","(X)","±0.2","±0.2","±0.3","±0.3","±0.3","±0.4","±0.5","±0.6","±0.6","±0.8","","(X)","±0.5","±0.3","±0.8","±0.8","±0.6","±0.5","±0.3","±0.3","±0.3","(X)","","(X)","±0.5","±0.8","±0.8","±0.7","±0.4","±0.2","","(X)","±0.7","±0.7","(X)","(X)","","(X)","±0.6","±0.6","±0.7","±0.8","±0.6","±0.5","","(X)","±1.0","±0.9","±0.7","±0.4","","(X)","±0.7","±0.2","±0.4","±0.6","±0.1","±0.1","±0.1","±0.1","±0.2","","(X)","±0.1","±0.2","±0.2","","(X)","±0.6","±0.5","±0.3","","(X)","±0.5","±0.3","±0.4","±0.4","±0.7","±1.1","±1.2","±0.7","(X)","","(X)","±1.3","±1.3","","(X)","±0.3","±0.9","±1.1","±1.4","±1.2","±1.3","±1.4","(X)","(X)","±1.5","±0.8","±1.1","±1.3","±1.4","±1.5","(X)","","(X)","±1.5","±1.1","±0.9","±1.0","±1.5","(X)","(X)","±2.1","±1.4","±1.1","±1.0","±0.8","±0.9","±1.8","(X)","","(X)","±0.7","±0.9","±1.3","±1.3","±1.0","±0.5","±0.4","(X)","(X)","","(X)","±0.8","±1.0","±0.9","±0.9","±0.7","±1.4","(X)"
"Staten Island borough, Richmond County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","181,186","167,441","13,745","2.4","7.8","","181,186","61,404","46,183","42,833","5,307","2,901","2,237","19,711","610","0","","181,186","1,802","2,352","14,943","19,704","28,607","29,593","25,328","14,523","9,603","34,731","","181,186","3,810","5,464","22,321","25,265","29,297","44,711","22,146","12,110","16,062","5.6","","181,186","4,336","27,510","38,899","82,002","21,698","6,741","","167,441","115,872","51,569","3.03","2.30","","167,441","17,358","19,832","27,997","49,025","23,538","29,691","","167,441","25,652","64,762","54,429","22,598","","167,441","148,767","2,366","7,171","7,134","0","322","196","868","617","","167,441","310","559","1,937","","167,441","159,088","6,024","2,329","","115,872","1,442","1,105","485","993","5,705","37,328","63,470","5,344","556,000","","115,872","77,814","38,058","","77,814","64","2,103","7,814","10,939","18,025","15,847","23,022","2,499","38,058","465","1,056","4,044","9,029","11,344","12,120","868","","76,658","26,266","11,636","8,649","6,031","24,076","1,156","37,803","12,243","6,645","4,599","3,545","2,281","1,413","7,077","255","","49,465","7,097","7,773","16,885","10,322","4,466","2,185","737","1,291","2,104","","47,025","6,357","5,901","5,254","6,100","4,179","19,234","4,544"
"    Margin of Error","","±571","±2,183","±2,113","±0.8","±2.1","","±571","±3,180","±3,209","±3,102","±1,269","±917","±803","±2,032","±309","±201","","±571","±889","±828","±2,002","±2,064","±2,744","±2,546","±2,688","±1,800","±1,796","±2,612","","±571","±1,177","±1,342","±2,496","±2,714","±2,572","±3,109","±2,012","±1,964","±1,853","±0.1","","±571","±1,203","±2,498","±2,860","±3,399","±2,528","±1,370","","±2,183","±2,867","±2,873","±0.06","±0.10","","±2,183","±2,257","±2,201","±2,785","±2,995","±2,262","±2,109","","±2,183","±2,760","±3,885","±3,083","±2,567","","±2,183","±2,831","±744","±1,391","±1,190","±201","±364","±258","±531","±321","","±2,183","±334","±379","±699","","±2,183","±2,630","±1,290","±865","","±2,867","±579","±753","±320","±526","±1,198","±2,875","±3,144","±1,052","±11,735","","±2,867","±3,243","±2,681","","±3,243","±83","±774","±1,539","±1,835","±1,995","±2,068","±2,336","±70","±2,681","±300","±628","±1,031","±1,243","±1,565","±1,631","±20","","±3,279","±2,576","±1,575","±1,443","±1,166","±2,573","±752","±2,644","±1,754","±1,061","±860","±1,043","±693","±529","±1,413","±307","","±2,769","±1,454","±1,608","±1,921","±1,850","±1,400","±1,050","±466","±63","±711","","±2,651","±1,330","±1,313","±1,259","±1,568","±1,285","±2,442","±1,342"
